DATA_PREGAO,SP500,BOVESPA,OURO,PETROLEO,FERRO,DOLAR,SELIC,SP500_MM_30,BOVESPA_MM_30,OURO_MM_30,PETROLEO_MM_30,FERRO_MM_30,DOLAR_MM_30,SELIC_MM_30,SP500_FECHAMENTO_ANTERIOR,BOVESPA_FECHAMENTO_ANTERIOR,OURO_FECHAMENTO_ANTERIOR,PETROLEO_FECHAMENTO_ANTERIOR,FERRO_FECHAMENTO_ANTERIOR,DOLAR_FECHAMENTO_ANTERIOR,SELIC_FECHAMENTO_ANTERIOR,SP500_RESULT_30,BOVESPA_RESULT_30,OURO_RESULT_30,PETROLEO_RESULT_30,FERRO_RESULT_30,DOLAR_RESULT_30,SELIC_RESULT_30,SP500_RESULT_DIFF,BOVESPA_RESULT_DIFF,OURO_RESULT_DIFF,DOLAR_RESULT_DIFF,SELIC_RESULT_DIFF,RESULTADO
2015-08-19,2079.61,46588.0,1217.1,47.16,55.63,3.4843,14.25,2095.4243333333334,50371.03333333333,1210.1933308919272,53.421333440144856,52.32933336893718,3.3331066687901814,13.966666666666667,2096.92,47451.0,1206.3,48.81,55.55,3.4805,14.25,1923.82,45313.0,1182.1,47.69,52.78,3.9788,14.25,-7.49130846649132,-2.7367562462436656,-2.8756857,14.192236,0.0,2
2015-08-20,2035.73,46649.0,1242.2,46.62,55.65,3.4745,14.25,2095.786,50185.666666666664,1208.4099975585937,53.10866673787435,52.47666676839193,3.3445000012715655,13.983333333333333,2079.61,46588.0,1217.1,47.16,55.63,3.4843,14.25,1951.36,47033.0,1204.2,48.13,52.83,4.0003,14.25,-4.144459235753272,0.8231687710347435,-3.0590892,15.133106,0.0,2
2015-08-21,1970.89,45720.0,1246.8,45.46,55.71,3.489,14.25,2094.2656666666667,49995.833333333336,1208.1666625976563,52.767666753133135,52.66600011189779,3.3543066660563152,14.0,2035.73,46649.0,1242.2,46.62,55.65,3.4745,14.25,1987.05,47598.0,1203.5,49.25,53.59,3.9135,14.25,0.8199341414284911,4.1076115485564335,-3.4728944,12.16681,0.0,2
2015-08-24,1893.21,44336.0,1238.9,42.69,55.48,3.5488,14.25,2091.7393333333334,49793.76666666667,1207.773331705729,52.381333414713545,52.93133341471354,3.3630233367284137,14.016666666666667,1970.89,45720.0,1246.8,45.46,55.71,3.489,14.25,1979.92,47735.0,1211.3,51.92,53.69,3.8561,14.25,4.580051869576018,7.666456153013357,-2.2277832,8.659267,0.0,2
2015-08-25,1867.61,44545.0,1223.7,43.21,55.37,3.5339,14.25,2085.625666666667,49518.6,1207.1833333333334,51.846666717529295,53.097333399454754,3.375013335545858,14.033333333333333,1893.21,44336.0,1238.9,42.69,55.48,3.5488,14.25,1995.83,48914.0,1214.0,51.33,53.61,3.8053,14.25,6.865459062652279,9.808059265910885,-0.7926762,7.6799035,0.0,1
2015-08-26,1940.51,46038.0,1209.0,43.14,55.28,3.632,14.25,2077.892666666667,49232.8,1206.139998372396,51.35866673787435,53.25833333333333,3.387516673405965,14.05,1867.61,44545.0,1223.7,43.21,55.37,3.5339,14.25,2013.43,49107.0,1209.9,53.05,53.8,3.8511,14.25,3.7577750179076608,6.666232242929748,0.0744462,6.0324907,0.0,1
2015-08-27,1987.66,47715.0,1207.2,47.56,55.22,3.5549,14.25,2072.278,48992.76666666667,1204.6933308919272,50.84633344014485,53.411333338419595,3.404503337542216,14.066666666666666,1940.51,46038.0,1209.0,43.14,55.28,3.632,14.25,2014.89,49338.0,1222.4,52.65,54.17,3.738,14.25,1.3699526075888313,3.4014460861364393,1.2591124,5.15064,0.0,2
2015-08-28,1988.87,47154.0,1218.4,50.05,55.25,3.5784,14.25,2068.2866666666664,48819.86666666667,1203.3899943033855,50.53000017801921,53.562666702270505,3.4179133335749308,14.083333333333334,1987.66,47715.0,1207.2,47.56,55.22,3.5549,14.25,2003.69,47363.0,1231.7,49.24,54.04,3.8243,14.25,0.7451467416170976,0.4432285702167471,1.0915875,6.8717957,0.0,2
2015-08-31,1972.18,46626.0,1216.9,54.15,55.28,3.6461,14.25,2063.7726666666667,48622.666666666664,1202.563330078125,50.28133354187012,53.71733334859212,3.4326299985249835,14.1,1988.87,47154.0,1218.4,50.05,55.25,3.5784,14.25,1994.24,46710.0,1243.6,49.15,54.0,3.8501,14.25,1.1185591578861898,0.18015699395186324,2.1940947,5.5950165,0.0,2
2015-09-01,1913.85,45477.0,1221.3,49.56,54.95,3.6719,14.25,2058.6240000000003,48432.13333333333,1202.1033325195312,50.183000310262045,53.86899998982747,3.448079999287923,14.116666666666667,1972.18,46626.0,1216.9,54.15,55.28,3.6461,14.25,2023.86,47161.0,1251.4,48.71,53.87,3.8337,14.25,5.748099380829208,3.702970732458155,2.4645805,4.4064403,0.0,5
2015-09-02,1948.86,46464.0,1214.4,50.5,54.93,3.7307,14.25,2051.4763333333335,48228.03333333333,1202.630000813802,49.94666697184245,53.99233334859212,3.463333336512248,14.133333333333333,1913.85,45477.0,1221.3,49.56,54.95,3.6719,14.25,2033.11,47236.0,1246.6,50.46,53.65,3.8432,14.25,4.323040136284795,1.6615013774104792,2.6515126,3.0155182,0.0,0
2015-09-03,1951.13,47366.0,1203.5,50.68,55.47,3.7753,14.25,2045.798,48061.03333333333,1203.1266682942708,49.72866694132487,54.11400006612142,3.481666668256124,14.15,1948.86,46464.0,1214.4,50.5,54.93,3.7307,14.25,2033.66,47447.0,1236.3,48.61,53.77,3.9009,14.25,4.229856544668986,0.17100874044673198,2.7253866,3.326881,0.0,0
2015-09-04,1921.22,46498.0,1200.5,49.61,55.51,3.798,14.25,2040.364,47942.7,1203.656669108073,49.54700024922689,54.26000010172526,3.5005499998728435,14.166666666666666,1951.13,47366.0,1203.5,50.68,55.47,3.7753,14.25,2030.77,47077.0,1240.9,48.71,53.89,3.865,14.25,5.702105953508707,1.24521484795046,3.3652663,1.7640829,0.0,5
2015-09-08,1969.41,46762.0,1199.9,49.52,55.45,3.8021,14.25,2034.333,47832.4,1204.0033365885417,49.358333587646484,54.40466677347819,3.5176700035731,14.183333333333334,1921.22,46498.0,1200.5,49.61,55.51,3.798,14.25,2018.94,47026.0,1229.7,47.85,53.66,3.938,14.25,2.5149664112602332,0.5645609683075925,2.4835348,3.5743356,0.0,0
2015-09-09,1942.04,46657.0,1180.7,47.58,56.59,3.7864,14.25,2030.6583333333333,47749.6,1204.6666707356771,49.188333638509114,54.550333404541014,3.5335800011952716,14.2,1969.41,46762.0,1199.9,49.52,55.45,3.8021,14.25,2052.51,47772.0,1228.2,48.08,53.57,3.9354,14.25,5.6883483347408115,2.38978074029621,4.0230393,3.9351344,0.0,5
2015-09-10,1952.29,46504.0,1187.9,48.89,57.35,3.8691,14.25,2026.4716666666668,47680.3,1204.336669921875,48.992000325520834,54.73233337402344,3.54795667330424,14.216666666666667,1942.04,46657.0,1180.7,47.58,56.59,3.7864,14.25,2075.15,47597.0,1218.7,47.99,53.47,3.8982,14.25,6.293122435703724,2.3503354550146183,2.592802,0.75211525,0.0,5
2015-09-11,1961.05,46401.0,1181.9,48.14,56.82,3.8692,14.25,2021.7730000000001,47577.03333333333,1204.246671549479,48.8450003306071,54.936666615804036,3.564233342806498,14.233333333333333,1952.29,46504.0,1187.9,48.89,57.35,3.8691,14.25,2071.18,47209.0,1220.3,47.54,53.4,3.8575,14.25,5.61586904974376,1.7413417814271304,3.2490134,-0.30238628,0.0,5
2015-09-14,1953.03,47282.0,1185.7,46.37,56.43,3.8647,14.25,2016.8556666666668,47448.9,1204.0600056966146,48.67033360799154,55.118666585286455,3.5818300088246664,14.25,1961.05,46401.0,1181.9,48.14,56.82,3.8692,14.25,2065.89,47043.0,1218.2,46.81,53.28,3.9108,14.25,5.778713076604047,-0.5054777716678616,2.740991,1.1928439,0.0,5
2015-09-15,1978.09,47364.0,1180.5,46.63,55.99,3.8593,14.25,2011.669,47361.73333333333,1204.136669921875,48.439000193278,55.28266665140788,3.5985000133514404,14.25,1953.03,47282.0,1185.7,46.37,56.43,3.8647,14.25,2090.35,46741.0,1229.3,49.05,53.09,3.8791,14.25,5.675171503824394,-1.3153449877544077,4.1338444,0.51305294,0.0,5
2015-09-16,1995.31,48553.0,1196.3,49.75,56.23,3.8361,14.25,2007.6706666666664,47269.26666666667,1204.2600016276042,48.34266688028971,55.36266670227051,3.6124133427937823,14.25,1978.09,47364.0,1180.5,46.63,55.99,3.8593,14.25,2089.41,45628.0,1201.8,48.8,52.9,3.9321,14.25,4.716059158727215,-6.024344530719006,0.45975447,2.5025368,0.0,0
2015-09-17,1990.2,48551.0,1194.9,49.08,56.36,3.8915,14.25,2004.4036666666666,47219.1,1204.8466715494792,48.33466682434082,55.442666625976564,3.624720009167989,14.25,1995.31,48553.0,1196.3,49.75,56.23,3.8361,14.25,2109.79,48054.0,1168.6,50.54,46.59,3.812,14.25,6.00894382474122,-1.0236658359251138,-2.2010267,-2.0429134,0.0,5
2015-09-18,1958.03,47264.0,1214.1,47.47,56.42,3.9015,14.25,2000.749,47161.23333333333,1205.4400065104167,48.317666880289714,55.478000005086265,3.638290007909139,14.25,1990.2,48551.0,1194.9,49.08,56.36,3.8915,14.25,2102.31,47710.0,1161.2,48.58,47.45,3.768,14.25,7.368630715566149,0.9436357481381163,-4.3571415,-3.4217656,0.0,5
2015-09-21,1966.97,46590.0,1209.4,48.92,56.56,3.9815,14.25,1996.5646666666664,47069.666666666664,1206.52333984375,48.2493335723877,55.526999918619794,3.6505366722742716,14.25,1958.03,47264.0,1214.1,47.47,56.42,3.9015,14.25,2099.93,48047.0,1160.1,47.98,46.86,3.7887,14.25,6.759635378272155,3.1272805323030672,-4.0764036,-4.8423886,0.0,5
2015-09-22,1942.74,46265.0,1199.6,49.08,56.54,4.0419,14.25,1992.878,47003.433333333334,1207.3100056966146,48.25966682434082,55.60533332824707,3.6660033384958903,14.25,1966.97,46590.0,1209.4,48.92,56.56,3.9815,14.25,2099.2,46919.0,1147.9,47.42,47.08,3.8053,14.25,8.0535738184214,1.4135955906192654,-4.3097677,-5.8536887,0.0,5
2015-09-23,1938.76,45340.0,1206.3,47.75,56.59,4.1034,14.25,1987.4966666666664,46900.5,1207.436669921875,48.21533355712891,55.684333419799806,3.6843900124231976,14.25,1942.74,46265.0,1199.6,49.08,56.54,4.0419,14.25,2078.58,46195.0,1149.2,47.19,47.91,3.7922,14.25,7.211826115661557,1.8857520952801021,-4.733491,-7.5839577,0.0,5
2015-09-24,1932.24,45292.0,1226.9,48.17,56.59,4.1942,14.25,1982.6529999999998,46776.1,1207.72333984375,48.167666880289715,55.77233339945475,3.7047733545303343,14.25,1938.76,45340.0,1206.3,47.75,56.59,4.1034,14.25,2081.72,46179.0,1149.4,47.44,47.7,3.7975,14.25,7.736099035316513,1.9584032500220783,-6.3167334,-9.458303,0.0,5
2015-09-25,1931.34,44831.0,1218.8,48.6,56.57,3.9472,14.25,1977.526,46672.9,1208.1866739908853,48.11800015767415,55.84500007629394,3.7285133520762126,14.25,1932.24,45292.0,1226.9,48.17,56.59,4.1942,14.25,2075.0,47065.0,1145.4,45.81,47.82,3.732,14.25,7.43835885965185,4.983158974816537,-6.022316,-5.4519653,0.0,5
2015-09-28,1881.77,43957.0,1204.4,47.34,56.54,4.0093,14.25,1972.4576666666667,46566.933333333334,1208.6433430989584,48.097333399454754,55.88700002034505,3.7431933561960857,14.25,1931.34,44831.0,1218.8,48.6,56.57,3.9472,14.25,2045.97,46884.0,1141.3,44.06,47.74,3.799,14.25,8.725827279635666,6.6587801715312755,-5.2391233,-5.24531,0.0,5
2015-09-29,1884.09,44132.0,1199.1,48.23,56.46,4.1165,14.25,1965.4653333333333,46448.566666666666,1208.7133422851562,48.04100011189779,55.92100003560384,3.7609866937001546,14.25,1881.77,43957.0,1204.4,47.34,56.54,4.0093,14.25,2023.04,46517.0,1141.3,43.61,47.66,3.8016,14.25,7.374913088015966,5.404241819994571,-4.8202753,-7.649702,0.0,5
2015-09-30,1920.03,45059.0,1183.6,48.37,56.35,3.9722,14.25,1958.1870000000001,46345.73333333333,1208.4200073242187,48.024000040690105,55.95900001525879,3.7824066877365112,14.25,1884.09,44132.0,1199.1,48.23,56.46,4.1165,14.25,2053.19,46847.0,1142.5,44.56,47.6,3.833,14.25,6.935308302474441,3.968130673117476,-3.4724534,-3.5043538,0.0,5
2015-10-01,1923.82,45313.0,1182.1,47.69,52.78,3.9788,14.25,1952.2906666666668,46266.0,1207.6633382161458,48.00933329264323,55.98566665649414,3.7987966855367024,14.25,1920.03,45059.0,1183.6,48.37,56.35,3.9722,14.25,2050.44,47248.0,1126.9,43.57,47.22,3.8045,14.25,6.581696832343997,4.270297707059778,-4.6696544,-4.380715,0.0,5
2015-10-02,1951.36,47033.0,1204.2,48.13,52.83,4.0003,14.25,1947.0976666666668,46223.5,1206.496671549479,48.026999918619794,55.8906665802002,3.815280024210612,14.25,1923.82,45313.0,1182.1,47.69,52.78,3.9788,14.25,2083.58,47436.0,1126.9,44.14,47.08,3.7915,14.25,6.775787143325673,0.8568451938000932,-6.4191937,-5.2196026,0.0,5
2015-10-05,1987.05,47598.0,1203.5,49.25,53.59,3.9135,14.25,1944.2853333333333,46236.3,1205.2300048828124,48.07733332316081,55.79666659037272,3.832806690533956,14.25,1951.36,47033.0,1204.2,48.13,52.83,4.0003,14.25,2081.24,48139.0,1135.6,44.18,46.91,3.7435,14.25,4.740192748043581,1.1366023782511947,-5.6418777,-4.343939,0.0,0
2015-10-06,1979.92,47735.0,1211.3,51.92,53.69,3.8561,14.25,1944.8239999999998,46298.9,1203.786669921875,48.20366668701172,55.725999959309895,3.8469566901524863,14.25,1987.05,47598.0,1203.5,49.25,53.59,3.9135,14.25,2086.59,48150.0,1124.7,44.83,46.81,3.7224,14.25,5.387591417835069,0.8693830522677359,-7.1493506,-3.467238,0.0,5
2015-10-07,1995.83,48914.0,1214.0,51.33,53.61,3.8053,14.25,1947.7143333333333,46412.2,1202.8666707356772,48.5113333384196,55.666333262125654,3.857200026512146,14.25,1979.92,47735.0,1211.3,51.92,53.69,3.8561,14.25,2089.14,48284.0,1131.6,46.12,46.66,3.7075,14.25,4.675247891854517,-1.2879748129369872,-6.787479,-2.5700986,0.0,0
2015-10-08,2013.43,49107.0,1209.9,53.05,53.8,3.8511,14.25,1951.9883333333332,46557.833333333336,1202.543339029948,48.782000096638996,55.607666651407875,3.8662466923395793,14.25,1995.83,48914.0,1214.0,51.33,53.61,3.8053,14.25,2088.87,46867.0,1128.4,46.17,46.53,3.7682,14.25,3.746839969604099,-4.561467815179099,-6.7360935,-2.1526337,0.0,0
2015-10-09,2014.89,49338.0,1222.4,52.65,54.17,3.738,14.25,1954.419,46660.13333333333,1202.57333984375,49.11233342488607,55.55833333333333,3.87355002562205,14.25,2013.43,49107.0,1209.9,53.05,53.8,3.8511,14.25,2090.11,45873.0,1114.5,44.86,46.27,3.7392,14.25,3.733206279250978,-7.022984312294778,-8.8269,0.03210306,0.0,0
2015-10-13,2003.69,47363.0,1231.7,49.24,54.04,3.8243,14.25,1955.3266666666668,46714.23333333333,1203.080008951823,49.282000096638996,55.52333323160807,3.8796533584594726,14.25,2014.89,49338.0,1222.4,52.65,54.17,3.738,14.25,2080.41,45120.0,1123.9,44.61,46.1,3.8499,14.25,3.828935613792539,-4.735764204125581,-8.752126,0.66940784,0.0,0
2015-10-14,1994.24,46710.0,1243.6,49.15,54.0,3.8501,14.25,1955.8206666666665,46721.2,1203.52333984375,49.25500017801921,55.48299992879232,3.887850030263265,14.25,2003.69,47363.0,1231.7,49.24,54.04,3.8243,14.25,2102.63,45047.0,1122.0,44.44,39.75,3.8739,14.25,5.435153241335056,-3.5602654677799217,-9.778065,0.6181598,0.0,5
2015-10-15,2023.86,47161.0,1251.4,48.71,53.87,3.8337,14.25,1956.5559999999998,46724.0,1204.4133382161458,49.08833351135254,55.44033330281575,3.894650030136108,14.25,1994.24,46710.0,1243.6,49.15,54.0,3.8501,14.25,2079.51,44915.0,1112.4,42.49,39.36,3.8539,14.25,2.7496961252260643,-4.76240961811667,-11.107558,0.52690506,0.0,0
2015-10-16,2033.11,47236.0,1246.6,50.46,53.65,3.8432,14.25,1960.2229999999997,46780.13333333333,1205.4166707356771,49.06000010172526,55.4043332417806,3.9000433603922526,14.25,2023.86,47161.0,1251.4,48.71,53.87,3.8337,14.25,2049.62,46393.0,1120.6,43.84,39.01,3.7964,14.25,0.8120564061954383,-1.7846557710221034,-10.107493,-1.2177348,0.0,0
2015-10-19,2033.66,47447.0,1236.3,48.61,53.77,3.9009,14.25,1963.0313333333331,46805.86666666667,1206.4900024414062,49.05866673787435,55.36166661580403,3.9037933588027953,14.25,2033.11,47236.0,1246.6,50.46,53.65,3.8432,14.25,2091.69,45361.0,1143.2,43.0,39.15,3.7569,14.25,2.853475998937882,-4.3964844984930584,-7.5305405,-3.6914527,0.0,0
2015-10-20,2030.77,47077.0,1240.9,48.71,53.89,3.865,14.25,1965.7823333333333,46808.566666666666,1207.5833374023437,48.98966674804687,55.304999923706056,3.9079800208409625,14.25,2033.66,47447.0,1236.3,48.61,53.77,3.9009,14.25,2077.07,45223.0,1134.3,40.73,39.4,3.747,14.25,2.279923378816906,-3.9382288591031767,-8.590537,-3.0530393,0.0,0
2015-10-21,2018.94,47026.0,1229.7,47.85,53.66,3.938,14.25,1969.434,46827.86666666667,1208.9300048828125,48.95966669718425,55.250999959309894,3.910213351249695,14.25,2030.77,47077.0,1240.9,48.71,53.89,3.865,14.25,2063.59,44443.0,1134.0,40.26,39.25,3.7915,14.25,2.2115565593826547,-5.4927061625483775,-7.782382,-3.7201583,0.0,0
2015-10-22,2052.51,47772.0,1228.2,48.08,53.57,3.9354,14.25,1971.085,46836.666666666664,1209.9233357747396,48.90399996439616,55.19133326212565,3.91474335193634,14.25,2018.94,47026.0,1229.7,47.85,53.66,3.938,14.25,2047.62,46108.0,1134.9,40.11,39.09,3.7573,14.25,-0.2382448806583337,-3.483211923302354,-7.5964746,-4.52559,0.0,0
2015-10-23,2075.15,47597.0,1218.7,47.99,53.47,3.8982,14.25,1974.7673333333335,46873.833333333336,1211.5066691080729,48.92066663106282,55.09066658020019,3.9197100162506104,14.25,2052.51,47772.0,1228.2,48.08,53.57,3.9354,14.25,2052.23,45631.0,1130.3,39.73,38.61,3.7679,14.25,-1.1044984699901228,-4.1305124272538185,-7.253623,-3.3425689,0.0,0
2015-10-26,2071.18,47209.0,1220.3,47.54,53.4,3.8575,14.25,1978.8626666666669,46910.26666666667,1212.5333333333333,48.89066670735677,54.9613333384196,3.920680014292399,14.25,2075.15,47597.0,1218.7,47.99,53.47,3.8982,14.25,2012.37,45263.0,1133.8,37.93,38.65,3.8541,14.25,-2.839444181577644,-4.122095363172273,-7.088423,-0.08814335,0.0,0
2015-10-27,2065.89,47043.0,1218.2,46.81,53.28,3.9108,14.25,1982.5336666666665,46937.2,1213.8133341471355,48.8706667582194,54.847333399454754,3.9202900171279906,14.25,2071.18,47209.0,1220.3,47.54,53.4,3.8575,14.25,2021.94,44747.0,1121.4,37.92,38.69,3.9017,14.25,-2.127412398530404,-4.880641115575113,-7.9461455,-0.23269057,0.0,0
2015-10-28,2090.35,46741.0,1229.3,49.05,53.09,3.8791,14.25,1986.2956666666666,46929.23333333333,1214.8966674804688,48.88533350626628,54.74233334859212,3.9218266805013022,14.25,2065.89,47043.0,1218.2,46.81,53.28,3.9108,14.25,2043.41,44872.0,1119.8,38.45,38.54,3.8697,14.25,-2.245556964144757,-3.998630752444321,-8.907509,-0.24232864,0.0,0
2015-10-29,2089.41,45628.0,1201.8,48.8,52.9,3.9321,14.25,1990.0376666666668,46908.46666666667,1216.5233357747395,48.966000111897785,54.645666631062824,3.922486686706543,14.25,2090.35,46741.0,1229.3,49.05,53.09,3.8791,14.25,2073.07,45016.0,1135.3,37.19,38.66,3.9351,14.25,-0.7820389487941393,-1.341281669150518,-5.533367,0.076293945,0.0,0
2015-11-03,2109.79,48054.0,1168.6,50.54,46.59,3.812,14.25,1993.1743333333332,46810.96666666667,1216.706669108073,48.934333419799806,54.53466669718424,3.9256866852442425,14.25,2089.41,45628.0,1201.8,48.8,52.9,3.9321,14.25,2041.89,45261.0,1108.1,37.06,38.79,3.8923,14.25,-3.218329786376839,-5.81221126232988,-5.1771345,2.1064997,0.0,0
2015-11-04,2102.31,47710.0,1161.2,48.58,47.45,3.768,14.25,1997.1606666666667,46794.4,1215.8300008138021,48.98300005594889,54.20900001525879,3.9230366865793864,14.25,2109.79,48054.0,1168.6,50.54,46.59,3.812,14.25,2005.55,43911.0,1123.3,36.88,38.97,3.9056,14.25,-4.602556235759714,-7.9626912596939885,-3.263855,3.6518097,0.0,0
2015-11-05,2099.93,48047.0,1160.1,47.98,46.86,3.7887,14.25,2001.97,46809.26666666667,1214.0666666666666,49.02000007629395,53.91000010172526,3.9185866832733156,14.25,2102.31,47710.0,1161.2,48.58,47.45,3.768,14.25,2021.15,43200.0,1140.5,36.35,38.98,3.9825,14.25,-3.7515536232159974,-10.088038795346222,-1.6895056,5.115211,0.0,2
2015-11-06,2099.2,46919.0,1147.9,47.42,47.08,3.8053,14.25,2006.4019999999998,46857.833333333336,1212.4233317057292,48.98866678873698,53.58666674296061,3.912160023053487,14.25,2099.93,48047.0,1160.1,47.98,46.86,3.7887,14.25,2038.97,43470.0,1134.0,36.11,38.98,3.9764,14.25,-2.8691882621951104,-7.350966559389582,-1.2109101,4.49636,0.0,0
2015-11-09,2078.58,46195.0,1149.2,47.19,47.91,3.7922,14.25,2011.6173333333334,46879.63333333333,1210.7,48.93333333333333,53.27133344014486,3.904273351033529,14.25,2099.2,46919.0,1147.9,47.42,47.08,3.8053,14.25,2064.29,44015.0,1128.2,37.36,39.02,3.9626,14.25,-0.6874885739302727,-4.719125446476891,-1.8273592,4.4934273,0.0,0
2015-11-10,2081.72,46179.0,1149.4,47.44,47.7,3.7975,14.25,2016.2779999999998,46908.13333333333,1208.7966634114584,48.9146666208903,52.982000096639,3.893900012969971,14.25,2078.58,46195.0,1149.2,47.19,47.91,3.7922,14.25,2056.5,43764.0,1128.1,36.62,39.27,3.918,14.25,-1.2114981841938266,-5.229649840836748,-1.8531442,3.1731367,0.0,0
2015-11-11,2075.0,47065.0,1145.4,45.81,47.82,3.732,14.25,2021.2606666666666,46937.7,1206.213330078125,48.890333302815755,52.68566678365072,3.8806766748428343,14.25,2081.72,46179.0,1149.4,47.44,47.7,3.7975,14.25,2078.36,43654.0,1128.6,37.79,39.27,3.8486,14.25,0.1619277108433792,-7.247423775629446,-1.4667392,3.1243205,0.0,0
2015-11-12,2045.97,46884.0,1141.3,44.06,47.74,3.799,14.25,2026.0493333333332,47012.166666666664,1203.7666625976562,48.79733339945475,52.39400011698405,3.873503343264262,14.25,2075.0,47065.0,1145.4,45.81,47.82,3.732,14.25,2063.36,43350.0,1120.8,36.46,39.41,3.9042,14.25,0.8499635869538613,-7.537752751471716,-1.7961979,2.7691483,0.0,0
2015-11-13,2023.04,46517.0,1141.3,43.61,47.66,3.8016,14.25,2031.5226666666667,47109.73333333333,1201.663330078125,48.68800010681152,52.10066680908203,3.86649333635966,14.25,2045.97,46884.0,1141.3,44.06,47.74,3.799,14.25,2012.66,42141.0,1135.5,37.22,41.95,4.038,14.25,-0.5130892122745867,-9.407313455295919,-0.50819516,6.2184334,0.0,2
2015-11-16,2053.19,46847.0,1142.5,44.56,47.6,3.833,14.25,2036.1543333333332,47189.23333333333,1199.7366658528647,48.534000142415366,51.80733350118001,3.855996672312419,14.25,2023.04,46517.0,1141.3,43.61,47.66,3.8016,14.25,2016.71,42419.0,1138.4,36.42,41.69,4.0108,14.25,-1.7767474028219543,-9.452046022157234,-0.35886168,4.63866,0.0,0
2015-11-17,2050.44,47248.0,1126.9,43.57,47.22,3.8045,14.25,2040.593,47248.833333333336,1198.3666666666666,48.40700022379557,51.51566683451335,3.8513566732406614,14.25,2053.19,46847.0,1142.5,44.56,47.6,3.833,14.25,1990.26,41773.0,1151.9,34.23,41.12,4.0297,14.25,-2.9349798092116797,-11.587792075855063,2.218473,5.9193015,0.0,2
2015-11-18,2083.58,47436.0,1126.9,44.14,47.08,3.7915,14.25,2044.8136666666664,47313.333333333336,1196.5266682942708,48.26966692606608,51.33033358256022,3.8455466747283937,14.25,2050.44,47248.0,1126.9,43.57,47.22,3.8045,14.25,1943.09,40695.0,1162.7,33.75,41.14,4.0469,14.25,-6.742721661755247,-14.210726030862642,3.176856,6.7361116,0.0,2
2015-11-19,2081.24,48139.0,1135.6,44.18,46.91,3.7435,14.25,2049.221,47326.76666666667,1193.9500040690104,48.13666687011719,51.13866691589355,3.838586680094401,14.25,2083.58,47436.0,1126.9,44.14,47.08,3.7915,14.25,1922.03,40612.0,1151.7,33.55,41.06,4.0244,14.25,-7.649766485364484,-15.635970834458545,1.4177561,7.5036764,0.0,2
2015-11-23,2086.59,48150.0,1124.7,44.83,46.81,3.7224,14.25,2052.3606666666665,47344.8,1191.686669921875,47.96766688028971,50.91600023905436,3.8329200108846027,14.25,2081.24,48139.0,1135.6,44.18,46.91,3.7435,14.25,1923.67,39950.0,1148.5,31.55,40.47,4.0147,14.25,-7.807954605360901,-17.030114226375904,2.1161199,7.852459,0.0,2
2015-11-24,2089.14,48284.0,1131.6,46.12,46.66,3.7075,14.25,2055.916333333333,47358.63333333333,1188.8,47.73133366902669,50.68666699727376,3.828463339805603,14.25,2086.59,48150.0,1124.7,44.83,46.81,3.7224,14.25,1938.68,39514.0,1137.1,30.86,40.33,4.0293,14.25,-7.202006567295626,-18.16336674674841,0.48604012,8.679712,0.0,2
2015-11-25,2088.87,46867.0,1128.4,46.17,46.53,3.7682,14.25,2059.0266666666666,47337.63333333333,1186.0533325195313,47.55766690572103,50.45500030517578,3.8252033392588296,14.25,2089.14,48284.0,1131.6,46.12,46.66,3.7075,14.25,1890.28,38944.0,1137.4,30.31,40.42,3.9857,14.25,-9.507054053148345,-16.905285168668783,0.7975936,5.7719827,0.0,2
2015-11-27,2090.11,45873.0,1114.5,44.86,46.27,3.7392,14.25,2061.5413333333336,47262.96666666667,1183.3366658528646,47.32833353678385,50.21266695658366,3.822440004348755,14.25,2088.87,46867.0,1128.4,46.17,46.53,3.7682,14.25,1921.84,39500.0,1123.0,31.03,40.59,4.0217,14.25,-8.050772447383158,-13.892703769101654,0.7626772,7.5550914,0.0,2
2015-11-30,2080.41,45120.0,1123.9,44.61,46.1,3.8499,14.25,2064.0486666666666,47147.46666666667,1179.7399983723958,47.06866683959961,49.94933369954427,3.822480010986328,14.25,2090.11,45873.0,1114.5,44.86,46.27,3.7392,14.25,1880.33,38569.0,1137.5,28.94,40.79,4.0396,14.25,-9.617335044534492,-14.519060283687946,1.2100697,4.927397,0.0,0
2015-12-01,2102.63,45047.0,1122.0,44.44,39.75,3.8739,14.25,2066.606,47072.7,1176.1466674804688,46.914333470662434,49.6846669514974,3.8233333428700766,14.25,2080.41,45120.0,1123.9,44.61,46.1,3.8499,14.25,1881.33,38057.0,1135.8,28.76,41.32,4.0297,14.25,-10.524914036230825,-15.517126556707439,1.2299538,4.0217876,0.0,0
2015-12-02,2079.51,44915.0,1112.4,42.49,39.36,3.8539,14.25,2070.219,47017.26666666667,1172.0933349609375,46.75733337402344,49.2096669514974,3.824126672744751,14.25,2102.63,45047.0,1122.0,44.44,39.75,3.8739,14.25,1859.33,37645.0,1151.7,27.88,41.19,4.0855,14.25,-10.588071228318219,-16.186129355449186,3.5328984,6.0094953,0.0,2
